rownames(qlf$table)	logFC	logCPM	F	PValue	q_val
Snora16a	-0.17216336666360488	0.6605993643780115	0.15024168273091051	0.7136666025730913	0.8068573265967406
Snora44	-0.08776914468968747	0.8020372103741465	0.0687116314228875	0.8032918234412	0.8730212366865153
Snora61	0.25072182507494245	1.2696495577219316	0.3832058913916772	0.5620073205146201	0.6847553295146787
Snord99	-0.018310601256722056	1.002231959361398	0.0015454346799449637	0.9701066898692023	0.9820427724409931
Trnau1ap	0.01233229376477799	4.649439020737682	0.010679694902821139	0.9215593641623353	0.952492396990649
Rcc1	0.1248575098482585	5.548568755443027	1.7065391465990207	0.24623612550212445	0.37620254426207483
Snhg3	-0.10089126378196614	3.149034662126303	0.168416726581326	0.6978887308078088	0.7950890002242968
Phactr4	0.05815923339694201	6.083734703206286	0.36240682814602554	0.572461531039856	0.6939874333569627
Med18	0.1441581427607845	1.776900270812461	0.2912366804142829	0.6117325537172764	0.7273620744994379
Sesn2	-0.17344134314813967	7.487438554440704	0.40765962785776844	0.550221572410076	0.6753449720559382
Atpif1	0.35546991285643087	6.7021638447763765	14.75883929850292	0.011232922268176527	0.03546638401424264
Dnajc8	0.23718437723048397	5.770964852530021	3.373717690746986	0.12342800490167963	0.22519904444297717
Eya3	0.23422794970622507	5.961059517878132	1.403343885482308	0.2874717932225058	0.42151686795002036
Xkr8	-0.2251165422640563	0.9629649786535492	0.10598940035337875	0.7574524817982506	0.8401249669633547
Smpdl3b	0.3039333535064279	4.457537087813633	3.845397954138228	0.10495173477023863	0.19884431011671497
Rpa2	0.2209186056718563	4.376280749659872	2.7435496071557557	0.15630144341867502	0.2685324765396527
